  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-12-16T00:00:00.000Z 100  3.100 //   --- __  9.69 //  2.85 //   --- __  2.85 //   --- __   --- __  3.70 //  0.05 //   --- __  3.32 //   --- __   --- __   --- __   --- __  342.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  308.9 //    --- __  273.7 //   50.3 //    --- __   26.5 //  50.4 //    --- __    --- __   1.4 // 3.12 // 2.10 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T00:15:00.000Z 100  3.050 //   --- __  9.80 //  1.70 //   --- __  1.70 //   --- __   --- __  3.60 //   --- __   --- __  3.35 //   --- __   --- __   --- __   --- __  255.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  289.6 //    --- __  248.9 //   57.7 //    --- __   31.2 //  50.3 //    --- __    --- __   1.5 // 3.21 // 4.07 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T00:30:00.000Z 100  3.050 //   --- __  9.80 //  2.20 //   --- __  2.20 //   --- __   --- __  3.75 //  0.15 //   --- __  3.36 //   --- __   --- __   --- __   --- __  274.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  295.0 //    --- __  258.2 //   52.4 //    --- __   28.9 //  45.0 //    --- __    --- __   1.4 // 3.21 // 4.60 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T00:45:00.000Z 100  2.700 //   --- __  6.32 //  2.10 //   --- __  2.10 //   --- __   --- __  3.25 //   --- __   --- __  3.35 //   --- __   --- __   --- __   --- __  535.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  456.9 //    --- __  376.9 //  114.1 //    --- __   57.4 // 138.4 //    --- __    --- __   2.3 // 2.34 // 1.17 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T01:15:00.000Z 100  3.050 //   --- __ 10.43 //  1.85 //   --- __  1.85 //   --- __   --- __  3.60 //   --- __   --- __  3.23 //   --- __   --- __   --- __   --- __  240.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  266.4 //    --- __  233.1 //   47.2 //    --- __   25.7 //  40.9 //    --- __    --- __   1.2 // 3.42 // 4.26 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T01:30:00.000Z 100  2.950 //   --- __  9.98 //  1.70 //   --- __  1.70 //   --- __   --- __  3.65 //  0.15 //   --- __  3.14 //   --- __   --- __   --- __   --- __  233.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  266.8 //    --- __  228.9 //   53.8 //    --- __   29.2 //  46.6 //    --- __    --- __   1.3 // 3.38 // 4.25 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T01:45:00.000Z 100  3.000 //   --- __ 10.45 //  1.65 //   --- __  1.65 //   --- __   --- __  3.55 //   --- __   --- __  3.03 //   --- __   --- __   --- __   --- __  222.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  254.1 //    --- __  218.3 //   50.6 //    --- __   27.4 //  43.5 //    --- __    --- __   1.3 // 3.48 // 4.38 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T02:00:00.000Z 100  2.700 //   --- __  9.68 //  1.65 //   --- __  1.65 //   --- __   --- __  3.40 //  0.15 //   --- __  2.92 //   --- __   --- __   --- __   --- __  215.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  242.5 //    --- __  209.5 //   46.8 //    --- __   25.5 //  39.4 //    --- __    --- __   1.0 // 3.59 // 5.03 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T02:45:00.000Z 100  2.400 //   --- __  7.45 //  1.70 //   --- __  1.70 //   --- __   --- __  2.95 //   --- __   --- __  2.64 //   --- __   --- __   --- __   --- __  282.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  304.7 //    --- __  257.7 //   67.1 //    --- __   36.7 //  58.8 //    --- __    --- __   1.1 // 3.10 // 4.00 //  --- __  --- __
     AT138    38.0N    23.5E 2009-12-16T03:00:00.000Z 100  2.350 //   --- __  7.48 //  1.90 //   --- __  1.90 //   --- __   --- __  2.90 //   --- __   --- __  2.59 //   --- __   --- __   --- __   --- __  297.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  293.2 //    --- __  256.9 //   51.7 //    --- __   27.7 //  50.7 //    --- __    --- __   0.8 // 3.18 // 2.34 //  --- __  --- __
