  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2019-01-11T00:00:00.000Z  90  2.850 //   --- __  9.36 //  2.15 //   --- __  2.15 //   --- __   --- __  3.55 //  0.10 //   --- __  3.18 //   --- __   --- __   --- __   --- __  273.5 //  273.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  287.9 //    --- __  256.7 //   44.6 //    --- __   24.4 //  38.6 //    --- __    --- __   1.0 // 3.28 // 3.65 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:05:00.000Z  10    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __  3.20 //   --- __   --- __   --- __   --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:10:00.000Z  85  2.900 //   --- __  9.85 //  1.90 //   --- __  1.90 //   --- __   --- __  3.50 //  0.15 //   --- __  3.21 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  267.9 //    --- __  234.1 //   48.1 //    --- __   26.3 //  38.8 //    --- __    --- __   1.1 // 3.40 // 4.54 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:15:00.000Z  90  2.800 //   --- __  9.76 //  2.45 //   --- __  2.45 //   --- __   --- __  3.50 //  0.05 //   --- __  3.23 //   --- __   --- __   --- __   --- __  272.0 //  272.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  265.5 //    --- __  247.0 //   26.4 //    --- __   14.0 //  26.1 //    --- __    --- __   0.6 // 3.49 // 2.21 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:20:00.000Z  95  2.650 //   --- __  9.44 //  2.45 //   --- __  2.45 //   --- __   --- __  3.30 //  0.05 //   --- __  3.23 //   --- __   --- __   --- __   --- __  277.0 //  277.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  261.5 //    --- __  245.0 //   23.5 //    --- __   12.4 //  23.8 //    --- __    --- __   0.5 // 3.56 // 2.01 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:25:00.000Z  80  2.850 //   --- __  9.27 //  2.15 //   --- __  2.15 //   --- __   --- __  3.65 //  0.45 //   --- __  3.24 //   --- __   --- __   --- __   --- __  257.5 //  257.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  285.7 //    --- __  248.7 //   52.8 //    --- __   29.2 //  41.8 //    --- __    --- __   1.2 // 3.25 // 4.84 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:30:00.000Z  95  2.600 //   --- __  8.95 //  2.10 //   --- __  2.10 //   --- __   --- __  3.20 //  0.15 //   --- __  3.25 //   --- __   --- __   --- __   --- __  265.0 //  265.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  269.9 //    --- __  246.7 //   33.1 //    --- __   17.8 //  31.5 //    --- __    --- __   0.6 // 3.44 // 2.66 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:35:00.000Z  40  2.550 //   --- __  9.08 //  1.90 //   --- __  1.90 //   --- __   --- __  3.40 //  0.10 //   --- __  3.25 //   --- __   --- __   --- __   --- __  262.0 //  262.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  265.1 //    --- __  245.3 //   28.1 //    --- __   14.7 //  29.1 //    --- __    --- __   0.5 // 3.56 // 1.86 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:40:00.000Z  95  2.700 //   --- __  8.77 //  1.70 //   --- __  1.70 //   --- __   --- __  3.35 //  0.15 //   --- __  3.25 //   --- __   --- __   --- __   --- __  257.0 //  257.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  284.4 //    --- __  249.1 //   49.9 //    --- __   26.6 //  43.8 //    --- __    --- __   1.0 // 3.25 // 3.15 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:45:00.000Z  90  2.650 //   --- __  8.99 //  1.95 //   --- __  1.95 //   --- __   --- __  3.35 //  0.10 //   --- __  3.24 //   --- __   --- __   --- __   --- __  272.5 //  272.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  274.2 //    --- __  250.2 //   34.2 //    --- __   18.4 //  32.7 //    --- __    --- __   0.7 // 3.39 // 2.54 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:50:00.000Z  70  2.500 //   --- __  8.85 //  2.10 //   --- __  2.10 //   --- __   --- __  3.20 //  0.05 //   --- __  3.23 //   --- __   --- __   --- __   --- __  292.0 //  292.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  270.5 //    --- __  251.6 //   26.7 //    --- __   13.6 //  29.5 //    --- __    --- __   0.5 // 3.54 // 1.52 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T00:55:00.000Z  90  2.700 //   --- __  8.21 //  1.50 //   --- __  1.50 //   --- __   --- __  3.45 //  0.20 //   --- __  3.22 //   --- __   --- __   --- __   --- __  262.5 //  262.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  307.9 //    --- __  258.7 //   69.5 //    --- __   37.2 //  57.5 //    --- __    --- __   1.4 // 3.04 // 3.85 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:00:00.000Z  90  2.700 //   --- __  8.73 //  1.80 //   --- __  1.80 //   --- __   --- __  3.30 //  0.15 //   --- __  3.21 //   --- __   --- __   --- __   --- __  285.0 //  285.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  291.3 //    --- __  260.6 //   43.8 //    --- __   23.5 //  42.5 //    --- __    --- __   0.9 // 3.23 // 2.41 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:05:00.000Z  95  2.750 //   --- __  8.91 //  1.70 //   --- __  1.70 //   --- __   --- __  3.25 //  0.15 //   --- __  3.20 //   --- __   --- __   --- __   --- __  260.5 //  260.5 //    --- __    --- __  110.0 //   20.0 //    3.8 //    --- __  299.3 //    --- __  249.0 //   71.3 //    --- __   39.2 //  55.9 //    --- __    --- __   1.5 // 3.24 // 5.73 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:10:00.000Z  90  2.700 //   --- __  9.09 //  2.05 //   --- __  2.05 //   --- __   --- __  3.25 //  0.10 //   --- __  3.18 //   --- __   --- __   --- __   --- __  268.0 //  268.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  277.0 //    --- __  250.7 //   37.7 //    --- __   20.4 //  34.1 //    --- __    --- __   0.8 // 3.37 // 3.14 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:15:00.000Z 100  2.700 //   --- __  8.73 //  1.70 //   --- __  1.70 //   --- __   --- __  3.60 //  0.25 //   --- __  3.16 //   --- __   --- __   --- __   --- __  259.0 //  259.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  300.3 //    --- __  246.9 //   75.7 //    --- __   41.8 //  60.3 //    --- __    --- __   1.5 // 3.23 // 5.63 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:20:00.000Z  75  2.500 //   --- __  8.77 //  2.10 //   --- __  2.10 //   --- __   --- __  3.15 //  0.10 //   --- __  3.14 //   --- __   --- __   --- __   --- __  282.5 //  282.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  268.4 //    --- __  247.7 //   29.5 //    --- __   15.6 //  30.0 //    --- __    --- __   0.5 // 3.51 // 2.04 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:25:00.000Z  95  2.650 //   --- __  9.01 //  2.10 //   --- __  2.10 //   --- __   --- __  3.30 //  0.05 //   --- __  3.11 //   --- __   --- __   --- __   --- __  270.5 //  270.5 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  276.2 //    --- __  251.7 //   34.8 //    --- __   18.4 //  34.4 //    --- __    --- __   0.7 // 3.40 // 2.21 //  --- __  --- __
     AT138    38.0N    23.5E 2019-01-11T01:30:00.000Z  70  2.650 //   --- __  8.96 //  2.45 //   --- __  2.45 //   --- __   --- __  3.30 //  0.10 //   --- __  3.09 //   --- __   --- __   --- __   --- __  310.0 //  310.0 //    --- __    --- __  110.0 //   20.0 //    --- __    --- __  278.0 //    --- __  253.5 //   34.9 //    --- __   18.4 //  35.5 //    --- __    --- __   0.7 // 3.38 // 2.02 //  --- __  --- __
