  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AT138    38.0N    23.5E 2009-05-12T00:00:00.000Z 100  3.400 //   --- __ 10.38 //  3.10 //   --- __  3.10 //   --- __   --- __  4.00 //  0.05 //   --- __  3.61 //   --- __   --- __   --- __   --- __  355.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  317.3 //    --- __  276.2 //   58.9 //    --- __   30.9 //  59.2 //    --- __    --- __   1.9 // 3.05 // 2.06 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T00:15:00.000Z   0    --- __   --- __   --- __  1.70 //  1.90 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.70 //   --- __   --- __   --- __    --- __    --- __    --- __  100.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T01:45:00.000Z   0    --- __   --- __   --- __  1.70 //  2.20 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.70 //   --- __   --- __   --- __    --- __    --- __    --- __  101.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T02:00:00.000Z   0    --- __   --- __   --- __  1.60 //  1.90 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  1.60 //   --- __   --- __   --- __    --- __    --- __    --- __  100.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T02:15:00.000Z 100  3.000 //   --- __  9.55 //  2.25 //   --- __  2.25 //   --- __   --- __  3.65 //  0.10 //   --- __  3.31 //   --- __   --- __   --- __   --- __  288.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  288.2 //    --- __  248.0 //   57.0 //    --- __   30.4 //  56.8 //    --- __    --- __   1.4 // 3.18 // 2.20 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T03:00:00.000Z  70  3.550 //   --- __ 11.45 //  2.60 //   --- __  2.60 //   --- __   --- __  4.10 //   --- __   --- __  3.52 //   --- __   --- __   --- __   --- __  275.5 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  271.9 //    --- __  225.2 //   64.5 //    --- __   34.9 //  68.1 //    --- __    --- __   2.4 // 3.22 // 1.97 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T03:15:00.000Z  70  3.850 //   --- __ 12.89 //  2.90 //   --- __  2.90 //   --- __   --- __  4.40 //   --- __   --- __  3.63 //   --- __   --- __   --- __   --- __  262.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  250.5 //    --- __  203.2 //   64.6 //    --- __   35.3 //  69.8 //    --- __    --- __   2.9 // 3.35 // 1.90 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T03:30:00.000Z  50  4.500 //   --- __ 15.05 //  3.40 //   --- __  3.40 //   --- __   --- __  5.05 //   --- __   --- __  3.77 //   --- __   --- __   --- __   --- __  280.0 //    --- __    --- __    --- __  110.0 //   20.0 //    --- __    --- __  248.8 //    --- __  199.2 //   65.0 //    --- __   35.5 //  77.9 //    --- __    --- __   4.0 // 3.34 // 1.49 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T03:45:00.000Z  50  4.500 //   --- __ 15.25 //  2.05 //  3.30 //  3.70 //   --- __   --- __  5.05 //   --- __   --- __  3.92 //  2.05 //   --- __   --- __   --- __  277.5 //    --- __    --- __  117.0 //  110.0 //   20.0 //    --- __    --- __  237.2 //    --- __  186.3 //   66.1 //    --- __   36.8 //  78.4 //    --- __    --- __   4.1 // 3.39 // 1.60 //  --- __  --- __
     AT138    38.0N    23.5E 2009-05-12T04:00:00.000Z   0    --- __   --- __   --- __  2.40 //  4.55 //   --- __   --- __   --- __   --- __   --- __   --- __   --- __  2.40 //   --- __   --- __   --- __    --- __    --- __    --- __  110.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __    --- __    --- __   --- __  --- __  --- __  --- __  --- __
