  stations      lat      lon Time                     CS   foF2 QD  foF1 QD  MUFD QD  fmin QD  foEs QD fminF QD fminE QD   foE QD   fxI QD    FF QD    FE QD foF2p QD minEs QD  foEa QD   foP QD  fbEs QD     hF QD    hF2 QD     hE QD    hEs QD    hmE QD     yE QD     QF QD     QE QD   hmF2 QD   hmF1 QD halfNm QD    yF2 QD    yF1 QD caleF2 QD    B0 QD    hEa QD     hP QD   TEC QD   MD QD   B1 QD   D1 QD peEs QD
     AL945   45.07N  276.44E 2019-03-17T00:00:00.000Z 100  4.375 //   --- __ 13.56 //  1.67 //   --- __  1.67 //   --- __   --- __  5.15 //  0.13 //   --- __  4.28 //   --- __   --- __   --- __   --- __  240.0 //  240.0 //    --- __    --- __    --- __    --- __    --- __    --- __  277.1 //    --- __  225.5 //   72.0 //    --- __   38.4 //  70.9 //    --- __    --- __   3.9 // 3.10 // 2.28 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T00:15:00.000Z 100  4.550 //   --- __ 13.06 //  1.65 //   --- __  1.65 //   --- __   --- __  5.35 //  0.08 //   --- __  4.16 //   --- __   --- __   --- __   --- __  265.0 //  265.0 //    --- __    --- __    --- __    --- __    --- __    --- __  317.2 //    --- __  257.1 //   84.9 //    --- __   45.0 //  83.4 //    --- __    --- __   4.9 // 2.87 // 2.26 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T00:30:00.000Z  75  5.025 //   --- __ 15.19 //  1.67 //   --- __  1.67 //   --- __   --- __  5.78 //  0.13 //   --- __  4.02 //   --- __   --- __   --- __   --- __  248.0 //  248.0 //    --- __    --- __    --- __    --- __    --- __    --- __  300.8 //    --- __  250.8 //   71.0 //    --- __   37.3 //  65.8 //    --- __    --- __   4.9 // 3.02 // 2.63 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T00:45:00.000Z 100  5.075 //   --- __ 15.19 //  1.70 //   --- __  1.70 //   --- __   --- __  5.90 //  0.08 //   --- __  3.88 //   --- __   --- __   --- __   --- __  231.5 //  231.5 //    --- __    --- __    --- __    --- __    --- __    --- __  300.7 //    --- __  245.4 //   78.3 //    --- __   41.0 //  67.0 //    --- __    --- __   5.4 // 2.99 // 3.38 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T01:00:00.000Z 100  4.975 //   --- __ 14.85 //  1.70 //   --- __  1.70 //   --- __   --- __  5.72 //  0.10 //   --- __  3.75 //   --- __   --- __   --- __   --- __  242.0 //  242.0 //    --- __    --- __    --- __    --- __    --- __    --- __  306.9 //    --- __  253.7 //   75.3 //    --- __   39.7 //  63.1 //    --- __    --- __   5.0 // 2.98 // 3.60 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T01:15:00.000Z 100  4.775 //   --- __ 14.92 //  1.73 //   --- __  1.73 //   --- __   --- __  5.70 //  0.20 //   --- __  3.61 //   --- __   --- __   --- __   --- __  251.0 //  251.0 //    --- __    --- __    --- __    --- __    --- __    --- __  293.1 //    --- __  256.0 //   53.1 //    --- __   27.7 //  49.6 //    --- __    --- __   3.3 // 3.12 // 2.53 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T01:30:00.000Z 100  4.800 //   --- __ 15.06 //  1.75 //   --- __  1.75 //   --- __   --- __  5.55 //  0.05 //   --- __  3.48 //   --- __   --- __   --- __   --- __  234.0 //  234.0 //    --- __    --- __    --- __    --- __    --- __    --- __  283.8 //    --- __  241.1 //   60.6 //    --- __   32.0 //  50.7 //    --- __    --- __   3.8 // 3.14 // 3.58 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T01:45:00.000Z 100  4.250 //   --- __ 13.37 //  1.90 //   --- __  1.90 //   --- __   --- __  5.15 //  0.30 //   --- __  3.36 //   --- __   --- __   --- __   --- __  234.5 //  234.5 //    --- __    --- __    --- __    --- __    --- __    --- __  284.0 //    --- __  236.8 //   66.4 //    --- __   36.0 //  53.1 //    --- __    --- __   3.3 // 3.15 // 4.16 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T02:00:00.000Z  33  3.375 //   --- __ 11.93 //  1.73 //   --- __  1.73 //   --- __   --- __  4.60 //  0.10 //   --- __  3.24 //   --- __   --- __   --- __   --- __  242.0 //  242.0 //    --- __    --- __    --- __    --- __    --- __    --- __  258.0 //    --- __  237.2 //   29.9 //    --- __   14.9 //  33.0 //    --- __    --- __   0.9 // 3.53 // 1.49 //  --- __  --- __
     AL945   45.07N  276.44E 2019-03-17T02:15:00.000Z 100  3.075 //   --- __ 10.02 //  1.70 //   --- __  1.70 //   --- __   --- __  4.10 //  0.20 //   --- __  3.14 //   --- __   --- __   --- __   --- __  254.0 //  254.0 //    --- __    --- __    --- __    --- __    --- __    --- __  281.7 //    --- __  248.3 //   47.5 //    --- __   25.5 //  43.5 //    --- __    --- __   1.3 // 3.26 // 2.87 //  --- __  --- __
